Order_ID,Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Product_Price,Discount_Percent,Final_Price,Quantity,Revenue,Delivery_Time,Customer_Rating,Customer_Location,Browsing_Frequency,Product_Search_Method
ORD000145,2023/06/07 2:19:05 PM GMT+5:30,20,Female,Once a month,Home and Kitchen,14.05,20,11.24,1,11.24,4,5.0,nan,Rarely,categories
ORD000146,2023/06/07 3:08:03 AM GMT+5:30,23,Female,Few times a month,Clothing and Fashion,6.32,20,5.06,4,20.24,3,3.0,Maharashtra,Few times a month,Filter
ORD000147,2023/06/07 1:33:51 PM GMT+5:30,23,Female,Once a month,Beauty and Personal Care;Home and Kitchen,126.94,10,114.25,1,114.25,4,2.0,Maharashtra,Few times a week,Keyword
ORD000148,2023/06/08 5:52:44 PM GMT+5:30,21,Prefer not to say,Once a month,Beauty and Personal Care;Clothing and Fashion,38.04,25,28.53,1,28.53,3,1.0,Karnataka,Multiple times a day,Keyword
ORD000149,2023/06/08 5:45:59 PM GMT+5:30,36,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,135.18,25,101.38,1,101.38,3,3.0,Delhi,Few times a week,Filter
ORD000150,2023/06/07 10:35:06 PM GMT+5:30,21,Prefer not to say,Once a week,Beauty and Personal Care;Clothing and Fashion,15.95,50,7.98,1,7.98,2,4.0,Delhi,Few times a week,Filter
ORD000151,2023/06/07 9:18:29 PM GMT+5:30,45,Female,Few times a month,Groceries and Gourmet Food;Home and Kitchen,46.33,10,41.7,1,41.7,1,5.0,Uttar Pradesh,Few times a week,Filter
ORD000152,2023/06/08 5:33:12 PM GMT+5:30,23,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care,61.94,25,46.46,10,464.6,3,4.0,West Bengal,Few times a month,Keyword
ORD000153,2023/06/09 2:36:46 PM GMT+5:30,34,Prefer not to say,Once a week,Beauty and Personal Care,29.0,30,20.3,1,20.3,3,5.0,Delhi,Few times a month,categories
ORD000154,2023/06/08 10:13:41 PM GMT+5:30,25,Female,Less than once a month,others,12.05,20,9.64,1,9.64,3,4.0,Tamil Nadu,Rarely,categories
ORD000155,2023/06/08 7:33:15 AM GMT+5:30,48,Female,Less than once a month,Beauty and Personal Care,27.52,20,22.02,1,22.02,6,3.0,Delhi,Rarely,categories
ORD000156,2023/06/07 1:33:51 PM GMT+5:30,23,Female,Once a month,Beauty and Personal Care;Home and Kitchen,51.34,50,25.67,1,25.67,5,5.0,Delhi,Few times a week,Keyword
ORD000157,2023/06/07 2:33:56 PM GMT+5:30,29,Female,Less than once a month,Clothing and Fashion,49.99,50,25.0,10,250.0,1,2.0,West Bengal,Few times a month,others
ORD000158,2023/06/08 5:43:45 PM GMT+5:30,46,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,33.08,20,26.46,1,26.46,1,1.0,Karnataka,Few times a week,Filter
ORD000159,2023/06/09 3:10:36 PM GMT+5:30,23,Male,Few times a month,Beauty and Personal Care,62.06,15,52.75,3,158.25,5,5.0,Uttar Pradesh,Few times a month,categories
ORD000160,2023/06/07 2:23:02 PM GMT+5:30,29,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,60.04,25,45.03,3,135.09,7,4.0,Karnataka,Multiple times a day,Keyword
ORD000161,2023/06/06 10:36:14 AM GMT+5:30,26,Male,Few times a month,Clothing and Fashion;others,22.95,5,21.8,3,65.4,3,4.0,Uttar Pradesh,Few times a week,Keyword
ORD000162,2023/06/09 7:24:57 PM GMT+5:30,42,Female,Once a week,Clothing and Fashion,11.42,10,10.28,1,10.28,3,4.0,Tamil Nadu,Few times a week,categories
ORD000163,2023/06/09 10:28:23 AM GMT+5:30,34,Female,Few times a month,Clothing and Fashion,37.84,50,18.92,3,56.76,3,4.0,Karnataka,Few times a week,Filter
ORD000164,2023/06/11 11:27:55 PM GMT+5:30,34,Male,Less than once a month,Clothing and Fashion,19.64,25,14.73,1,14.73,4,4.0,Tamil Nadu,Few times a week,categories
ORD000165,2023/06/07 9:35:23 PM GMT+5:30,23,Female,Less than once a month,Beauty and Personal Care;others,36.62,30,25.63,1,25.63,3,4.0,Uttar Pradesh,Few times a month,Keyword
ORD000166,2023/06/11 10:43:19 PM GMT+5:30,45,Female,Once a week,Beauty and Personal Care,84.93,20,67.94,1,67.94,2,2.0,Delhi,Few times a month,categories
ORD000167,2023/06/08 5:53:11 PM GMT+5:30,24,Prefer not to say,Once a month,Clothing and Fashion;Home and Kitchen,44.98,15,38.23,1,38.23,3,3.0,Karnataka,Few times a month,categories
ORD000168,2023/06/08 5:54:05 PM GMT+5:30,36,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,82.05,50,41.02,10,410.2,3,3.0,Delhi,Few times a month,categories
ORD000169,2023/06/06 10:36:14 AM GMT+5:30,26,Male,Few times a month,Clothing and Fashion;others,16.31,15,13.86,1,13.86,6,4.0,Tamil Nadu,Few times a week,Keyword
ORD000170,2023/06/05 6:49:25 PM GMT+5:30,58,Male,Once a month,Clothing and Fashion;others,70.9,25,53.18,3,159.54,5,3.0,Tamil Nadu,Few times a week,Keyword
ORD000171,2023/06/06 10:36:14 AM GMT+5:30,26,Male,Few times a month,Clothing and Fashion;others,107.08,20,85.66,1,85.66,5,5.0,Uttar Pradesh,Few times a week,Keyword
ORD000172,2023/06/04 2:30:44 PM GMT+5:30,23,Female,Once a month,Clothing and Fashion,34.64,10,31.18,5,155.9,3,1.0,West Bengal,Few times a month,Keyword
ORD000173,2023/06/07 1:00:08 PM GMT+5:30,26,Male,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,168.25,0,168.25,1,168.25,2,4.0,Delhi,Few times a week,categories
ORD000174,2023/06/12 9:40:22 AM GMT+5:30,34,Female,Once a week,Clothing and Fashion,18.17,15,15.44,4,61.76,6,4.0,Delhi,Few times a week,Keyword
ORD000175,2023/06/07 1:33:51 PM GMT+5:30,23,Female,Once a month,Beauty and Personal Care;Home and Kitchen,21.17,20,16.94,3,50.82,3,1.0,Tamil Nadu,Few times a week,Keyword
ORD000176,2023/06/08 5:52:44 PM GMT+5:30,21,Prefer not to say,Once a month,Beauty and Personal Care;Clothing and Fashion,52.19,10,46.97,1,46.97,4,1.0,Delhi,Multiple times a day,Keyword
ORD000177,2023/06/08 7:46:31 PM GMT+5:30,28,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,34.4,15,29.24,2,58.48,4,5.0,Karnataka,Few times a week,Keyword
ORD000178,2023/06/06 6:35:33 PM GMT+5:30,27,Male,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,19.69,20,15.75,2,31.5,6,2.0,Maharashtra,Few times a month,Filter
ORD000179,2023/06/05 10:37:36 AM GMT+5:30,24,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,51.08,25,38.31,1,38.31,2,3.0,Uttar Pradesh,Few times a month,Keyword
ORD000180,2023/06/08 10:39:27 PM GMT+5:30,23,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,42.47,5,40.35,1,40.35,5,5.0,Tamil Nadu,Few times a week,Filter
ORD000181,2023/06/07 6:20:00 PM GMT+5:30,21,Female,Once a month,Clothing and Fashion;Home and Kitchen,21.97,20,17.58,3,52.74,3,3.0,Karnataka,Few times a month,Filter
ORD000182,2023/06/09 10:26:01 AM GMT+5:30,34,Male,Once a week,Clothing and Fashion,37.8,5,35.91,1,35.91,2,4.0,Maharashtra,Few times a month,categories
ORD000183,2023/06/07 11:44:55 AM GMT+5:30,26,Female,Once a month,Beauty and Personal Care,56.34,0,56.34,1,56.34,5,1.0,Tamil Nadu,Few times a week,categories
ORD000184,2023/06/06 8:57:23 PM GMT+5:30,25,Male,Multiple times a week,Beauty and Personal Care,21.63,10,19.47,1,19.47,5,4.0,Maharashtra,Few times a week,Filter
ORD000185,2023/06/06 4:46:25 PM GMT+5:30,38,Female,Once a month,Beauty and Personal Care;Home and Kitchen,47.56,20,38.05,2,76.1,1,4.0,Tamil Nadu,Few times a month,Keyword
ORD000186,2023/06/08 6:01:33 PM GMT+5:30,52,Male,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;others,18.05,5,17.15,1,17.15,5,4.0,Tamil Nadu,Few times a week,Keyword
ORD000187,2023/06/07 11:02:45 PM GMT+5:30,26,Female,Multiple times a week,Clothing and Fashion,20.66,0,20.66,2,41.32,2,5.0,Delhi,Few times a week,categories
ORD000188,2023/06/07 10:17:40 PM GMT+5:30,45,Female,Once a week,others,72.1,5,68.49,2,136.98,4,4.0,Delhi,Rarely,Keyword
ORD000189,2023/06/07 9:32:38 AM GMT+5:30,21,Female,Once a week,Beauty and Personal Care,50.89,30,35.62,1,35.62,4,3.0,Karnataka,Few times a week,Filter
ORD000190,2023/06/11 10:44:01 PM GMT+5:30,45,Prefer not to say,Few times a month,Clothing and Fashion,8.84,30,6.19,1,6.19,4,4.0,Delhi,Multiple times a day,Keyword
ORD000191,2023/06/06 6:43:32 PM GMT+5:30,28,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;others,25.48,5,24.21,2,48.42,2,3.0,Delhi,Multiple times a day,Keyword
ORD000192,2023/06/07 10:58:27 AM GMT+5:30,30,Female,Few times a month,Beauty and Personal Care,46.66,15,39.66,5,198.3,4,3.0,Delhi,Few times a week,Filter
ORD000193,2023/06/06 5:16:58 PM GMT+5:30,23,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,36.5,30,25.55,1,25.55,1,4.0,West Bengal,Rarely,Keyword
ORD000194,2023/06/06 11:06:30 PM GMT+5:30,23,Female,Less than once a month,Clothing and Fashion;Home and Kitchen,51.05,5,48.5,10,485.0,5,4.0,Uttar Pradesh,Few times a month,Keyword
ORD000195,2023/06/08 4:29:56 PM GMT+5:30,16,Female,Less than once a month,Clothing and Fashion;Home and Kitchen,35.92,5,34.12,1,34.12,1,1.0,Uttar Pradesh,Few times a month,Keyword
ORD000196,2023/06/09 2:44:09 PM GMT+5:30,34,Female,Few times a month,Clothing and Fashion,30.18,5,28.67,1,28.67,5,5.0,Uttar Pradesh,Few times a week,Filter
ORD000197,2023/06/08 5:27:22 PM GMT+5:30,23,Male,Once a month,Clothing and Fashion;Home and Kitchen;others,29.54,50,14.77,1,14.77,6,4.0,Tamil Nadu,Few times a month,categories
ORD000198,2023/06/08 7:46:31 PM GMT+5:30,28,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,71.08,25,53.31,1,53.31,3,3.0,Uttar Pradesh,Few times a week,Keyword
ORD000199,2023/06/08 5:24:42 PM GMT+5:30,34,Others,Few times a month,Clothing and Fashion,53.86,10,48.47,1,48.47,5,2.0,Delhi,Few times a week,Filter
ORD000200,2023/06/11 10:44:01 PM GMT+5:30,45,Prefer not to say,Few times a month,Clothing and Fashion,43.96,0,43.96,3,131.88,3,4.0,Tamil Nadu,Multiple times a day,Keyword
ORD000201,2023/06/06 6:45:07 PM GMT+5:30,35,Male,Less than once a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,35.24,50,17.62,10,176.2,5,4.0,West Bengal,Rarely,Keyword
ORD000202,2023/06/06 6:45:33 PM GMT+5:30,50,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,22.55,15,19.17,10,191.7,4,5.0,Uttar Pradesh,Few times a week,Filter
ORD000203,2023/06/09 4:31:33 PM GMT+5:30,34,Female,Once a week,Clothing and Fashion,26.72,20,21.38,1,21.38,3,2.0,Maharashtra,Few times a week,categories
ORD000204,2023/06/11 11:19:12 PM GMT+5:30,35,Female,Few times a month,Beauty and Personal Care;Home and Kitchen,69.77,10,62.79,1,62.79,2,4.0,Tamil Nadu,Few times a month,categories
ORD000205,2023/06/08 5:19:23 PM GMT+5:30,31,Female,Few times a month,Clothing and Fashion;Home and Kitchen,65.32,25,48.99,1,48.99,6,,Karnataka,Few times a week,categories
ORD000206,2023/06/09 3:16:30 PM GMT+5:30,23,Prefer not to say,Once a week,Clothing and Fashion,21.03,10,18.93,1,18.93,5,5.0,Karnataka,Few times a month,categories
ORD000207,2023/06/06 6:48:26 PM GMT+5:30,63,Male,Less than once a month,Groceries and Gourmet Food;Home and Kitchen;others,35.51,25,26.63,1,26.63,4,3.0,Karnataka,Rarely,Keyword
ORD000208,2023/06/08 10:38:51 PM GMT+5:30,44,Male,Once a week,Beauty and Personal Care,46.94,10,42.25,1,42.25,3,4.0,Uttar Pradesh,Few times a week,categories
ORD000209,2023/06/07 11:07:55 PM GMT+5:30,32,Prefer not to say,Once a month,Clothing and Fashion,44.85,5,42.61,3,127.83,4,5.0,Uttar Pradesh,Few times a week,categories
ORD000210,2023/06/07 9:21:50 PM GMT+5:30,32,Female,Once a week,Beauty and Personal Care,44.6,15,37.91,1,37.91,4,1.0,Maharashtra,Few times a week,Filter
ORD000211,2023/06/06 6:43:32 PM GMT+5:30,28,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;others,15.2,25,11.4,3,34.2,1,,Maharashtra,Multiple times a day,Keyword
ORD000212,2023/06/08 5:24:42 PM GMT+5:30,34,Others,Few times a month,Clothing and Fashion,14.58,15,12.39,5,61.95,7,,Uttar Pradesh,Few times a week,Filter
ORD000213,2023/06/12 2:49:47 PM GMT+5:30,45,Prefer not to say,Once a week,Clothing and Fashion,75.12,0,75.12,1,75.12,1,5.0,nan,Multiple times a day,categories
ORD000214,2023/06/04 2:30:44 PM GMT+5:30,23,Female,Once a month,Clothing and Fashion,95.23,20,76.18,3,228.54,5,,Delhi,Few times a month,Keyword
ORD000215,2023/06/08 3:24:37 AM GMT+5:30,21,Male,Less than once a month,others,11.74,20,9.39,1,9.39,3,3.0,Karnataka,Rarely,others
ORD000216,2023/06/07 7:17:13 PM GMT+5:30,23,Female,Less than once a month,others,32.48,25,24.36,1,24.36,5,1.0,West Bengal,Rarely,categories
ORD000217,2023/06/09 2:34:43 PM GMT+5:30,23,Prefer not to say,Once a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,58.55,15,49.77,1,49.77,3,3.0,nan,Few times a month,categories
ORD000218,2023/06/04 11:27:53 PM GMT+5:30,24,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,7.08,5,6.73,1,6.73,3,3.0,Karnataka,Multiple times a day,Keyword
ORD000219,2023/06/06 7:12:54 PM GMT+5:30,31,Prefer not to say,Once a month,Clothing and Fashion,15.62,20,12.5,1,12.5,4,3.0,West Bengal,Few times a month,categories
ORD000220,2023/06/04 7:23:21 PM GMT+5:30,20,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,31.05,15,26.39,1,26.39,2,4.0,Uttar Pradesh,Few times a month,Keyword
ORD000221,2023/06/07 2:23:02 PM GMT+5:30,29,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,21.8,30,15.26,3,45.78,6,5.0,Maharashtra,Multiple times a day,Keyword
ORD000222,2023/06/05 10:07:33 PM GMT+5:30,24,Female,Less than once a month,Beauty and Personal Care;Home and Kitchen,38.34,20,30.67,3,92.01,7,2.0,Uttar Pradesh,Few times a week,Keyword
ORD000223,2023/06/07 11:48:25 AM GMT+5:30,34,Male,Less than once a month,others,92.7,15,78.8,2,157.6,3,3.0,Maharashtra,Rarely,Keyword
ORD000224,2023/06/06 6:36:16 PM GMT+5:30,29,Prefer not to say,Once a week,Beauty and Personal Care,18.23,15,15.5,2,31.0,3,3.0,West Bengal,Few times a week,categories
ORD000225,2023/06/08 7:50:55 PM GMT+5:30,33,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,34.3,15,29.15,1,29.15,4,4.0,nan,Multiple times a day,Keyword
ORD000226,2023/06/06 6:51:13 PM GMT+5:30,24,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion,26.01,20,20.81,1,20.81,4,3.0,Tamil Nadu,Few times a week,Keyword
ORD000227,2023/06/05 10:53:16 AM GMT+5:30,21,Female,Few times a month,Home and Kitchen,36.43,15,30.97,1,30.97,6,1.0,Maharashtra,Few times a month,Keyword
ORD000228,2023/06/06 2:07:12 PM GMT+5:30,21,Female,Once a month,Clothing and Fashion,33.25,30,23.28,1,23.28,3,3.0,Delhi,Few times a week,
ORD000229,2023/06/12 3:49:27 PM GMT+5:30,25,Male,Multiple times a week,Beauty and Personal Care,209.78,15,178.31,1,178.31,5,3.0,Maharashtra,Few times a week,categories
ORD000230,2023/06/09 3:47:38 AM GMT+5:30,36,Female,Once a month,Home and Kitchen,93.94,10,84.55,2,169.1,2,5.0,West Bengal,Few times a week,categories
ORD000231,2023/06/09 9:31:57 AM GMT+5:30,21,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;others,10.95,10,9.86,1,9.86,4,4.0,nan,Few times a week,Filter
ORD000232,2023/06/06 9:39:32 AM GMT+5:30,22,Female,Less than once a month,Clothing and Fashion;Home and Kitchen,17.64,20,14.11,1,14.11,3,4.0,Uttar Pradesh,Few times a week,Keyword
ORD000233,2023/06/07 7:17:13 PM GMT+5:30,23,Female,Less than once a month,others,19.21,0,19.21,1,19.21,4,4.0,West Bengal,Rarely,categories
ORD000234,2023/06/07 1:49:06 PM GMT+5:30,28,Male,Less than once a month,others,13.96,15,11.87,2,23.74,3,4.0,Delhi,Rarely,Keyword
ORD000235,2023/06/06 10:22:47 AM GMT+5:30,25,Female,Less than once a month,Clothing and Fashion,12.71,20,10.17,2,20.34,3,4.0,West Bengal,Rarely,categories
ORD000236,2023/06/11 10:43:19 PM GMT+5:30,45,Female,Once a week,Beauty and Personal Care,29.23,15,24.85,1,24.85,3,5.0,Uttar Pradesh,Few times a month,categories
ORD000237,2023/06/09 3:16:30 PM GMT+5:30,23,Prefer not to say,Once a week,Clothing and Fashion,19.73,25,14.8,1,14.8,6,5.0,Maharashtra,Few times a month,categories
ORD000238,2023/06/05 10:07:33 PM GMT+5:30,24,Female,Less than once a month,Beauty and Personal Care;Home and Kitchen,17.75,20,14.2,1,14.2,4,3.0,nan,Few times a week,Keyword
ORD000239,2023/06/06 6:57:14 PM GMT+5:30,23,Female,Less than once a month,Beauty and Personal Care,136.23,50,68.11,1,68.11,4,5.0,Delhi,Rarely,Keyword
ORD000240,2023/06/08 5:19:23 PM GMT+5:30,31,Female,Few times a month,Clothing and Fashion;Home and Kitchen,20.71,20,16.57,2,33.14,5,5.0,Maharashtra,Few times a week,categories
ORD000241,2023/06/06 7:17:17 PM GMT+5:30,25,Prefer not to say,Few times a month,Beauty and Personal Care,24.28,20,19.42,2,38.84,5,4.0,Maharashtra,Rarely,categories
ORD000242,2023/06/06 7:15:48 PM GMT+5:30,40,Prefer not to say,Few times a month,Clothing and Fashion;Home and Kitchen,55.65,10,50.08,2,100.16,3,1.0,nan,Multiple times a day,Filter
ORD000243,2023/06/12 3:38:48 PM GMT+5:30,56,Prefer not to say,Few times a month,Beauty and Personal Care,24.23,15,20.6,1,20.6,2,4.0,Tamil Nadu,Multiple times a day,categories
ORD000244,2023/06/08 6:00:20 PM GMT+5:30,42,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,14.64,0,14.64,2,29.28,4,3.0,Karnataka,Few times a month,Keyword
ORD000245,2023/06/07 10:11:28 PM GMT+5:30,37,Female,Once a week,Beauty and Personal Care,27.64,20,22.11,1,22.11,2,5.0,nan,Few times a week,categories
ORD000246,2023/06/10 11:21:59 PM GMT+5:30,27,Male,Less than once a month,Clothing and Fashion,135.11,15,114.84,1,114.84,3,3.0,Delhi,Rarely,categories
ORD000247,2023/06/08 5:57:34 PM GMT+5:30,32,Prefer not to say,Multiple times a week,Beauty and Personal Care;Clothing and Fashion,23.64,20,18.91,1,18.91,4,5.0,Maharashtra,Few times a week,Keyword
ORD000248,2023/06/06 6:38:45 PM GMT+5:30,44,Female,Few times a month,Beauty and Personal Care,17.49,10,15.74,3,47.22,1,4.0,Karnataka,Multiple times a day,Filter
ORD000249,2023/06/07 9:25:35 AM GMT+5:30,23,Female,Multiple times a week,Beauty and Personal Care,44.44,20,35.55,2,71.1,2,4.0,Delhi,Few times a week,Filter
ORD000250,2023/06/08 6:01:33 PM GMT+5:30,52,Male,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;others,26.73,15,22.72,1,22.72,7,5.0,nan,Few times a week,Keyword
ORD000251,2023/06/04 10:37:00 PM GMT+5:30,23,Female,Less than once a month,others,225.27,15,191.48,2,382.96,6,,Tamil Nadu,Rarely,others
ORD000252,2023/06/09 2:41:53 PM GMT+5:30,67,Female,Few times a month,Beauty and Personal Care,19.09,30,13.36,1,13.36,3,3.0,Delhi,Few times a month,categories
ORD000253,2023/06/09 3:08:38 PM GMT+5:30,22,Prefer not to say,Few times a month,Clothing and Fashion,111.45,25,83.59,2,167.18,4,1.0,Maharashtra,Few times a week,Keyword
ORD000254,2023/06/08 5:44:57 PM GMT+5:30,32,Others,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,74.77,10,67.29,10,672.9,2,4.0,Maharashtra,Multiple times a day,Keyword
ORD000255,2023/06/04 8:52:49 PM GMT+5:30,23,Female,Once a month,Clothing and Fashion,25.36,20,20.29,1,20.29,3,1.0,West Bengal,Few times a month,others
ORD000256,2023/06/04 11:38:30 PM GMT+5:30,23,Female,Less than once a month,Beauty and Personal Care;Home and Kitchen,33.03,15,28.08,1,28.08,5,4.0,Maharashtra,Rarely,categories
ORD000257,2023/06/07 2:16:43 PM GMT+5:30,27,Male,Less than once a month,others,16.1,25,12.08,1,12.08,6,3.0,Maharashtra,Rarely,Keyword
ORD000258,2023/06/08 5:37:58 PM GMT+5:30,34,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,22.72,25,17.04,2,34.08,3,3.0,Tamil Nadu,Few times a month,categories
ORD000259,2023/06/11 11:27:25 PM GMT+5:30,21,Male,Once a week,Clothing and Fashion,25.23,10,22.71,1,22.71,3,2.0,Delhi,Few times a week,categories
ORD000260,2023/06/09 10:25:27 AM GMT+5:30,44,Female,Once a week,Clothing and Fashion,36.98,25,27.74,1,27.74,4,4.0,West Bengal,Few times a week,categories
ORD000261,2023/06/07 10:35:06 PM GMT+5:30,21,Prefer not to say,Once a week,Beauty and Personal Care;Clothing and Fashion,12.32,10,11.09,1,11.09,5,4.0,Karnataka,Few times a week,Filter
ORD000262,2023/06/04 9:22:58 PM GMT+5:30,22,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,41.18,25,30.88,1,30.88,7,,Karnataka,Few times a week,Keyword
ORD000263,2023/06/07 1:40:37 PM GMT+5:30,27,Male,Once a month,Clothing and Fashion,29.9,10,26.91,2,53.82,4,3.0,Maharashtra,Few times a month,Keyword
ORD000264,2023/06/07 10:11:28 PM GMT+5:30,37,Female,Once a week,Beauty and Personal Care,43.76,10,39.38,2,78.76,2,3.0,Maharashtra,Few times a week,categories
ORD000265,2023/06/07 10:38:51 PM GMT+5:30,23,Prefer not to say,Few times a month,Clothing and Fashion;Home and Kitchen,48.58,30,34.01,2,68.02,1,2.0,Maharashtra,Few times a week,Keyword
